,id,title,author,genre,story,platform
31,31,천외천 지중지,황재,#무협#판타지#드라마#액션#완결,"전설의 천외천이 열리고 지중지가 솟지않는 한, 저들이 오늘 살아날 구멍은 없다! 오늘이야말로 마족 최후의 날이 될 것이다!",탑툰
32,32,델리셔스 맨,황재,#경찰#김태풍#드라마#액션#완결,내 이름은 '김태풍'. 직업은 경찰관으로서 인터폴에 속해있다. 그러나 흔히 나를 알고 있는 사람은 나에게 '맹호'란 호칭을 쓰고 있지…,탑툰
33,33,무인도 불청객,고행석,#무인도#생존#보물#드라마#액션#완결,'구영탄'과 '마구만'은 호프집에서 싸우다 영업방해와 기물파손으로 고소당해 유치장에 갇힌다. 유치장 안에서도 실랑이하는 두 사람에게 한 노인이 금괴 2톤을 묻은 장소가 그려진 손수건을 건네주었다.,탑툰
34,34,불사신왕무쌍기,two cats,#소년물#불사신#판타지#액션#무협#완결,"심장병으로 몸이 약했던 '진현'. 어느 날 우연히 고양이로 인해 '불사신석'의 주인이 되고, 그로 인해 불사신의 몸으로 변하게 된다. 강철같은 피부와 죽지 않는 몸, 갖은 무공 스킬들, 정말 무적이나 다름없는 존재가 되었으나, 큰 힘을 가지며 그만큼 이를 빼앗으려는 이들도 등장하는 법. 불사신석을 노리는 무리들 덕에 하루도 몸이 남아나질 않는다. 엎친 데 덮친 격으로 '천겁'이라는 세계멸망을 막아야 하는 사명까지 주어지게 된 몸! '진현'은 과연 불사신석을 무사히 지켜내고, 세계멸망을 막아낼 수 있을까?",탑툰
35,35,Let' 美人(렛미인),DAZUI,#게임#소년물#시스템#복수#판타지#액션#완결,"현실에선 추녀, 게임 속에선 둘도 없는 여신.‘하지만 영원히 게임 속에서 살 수 있는 것도 아니잖아…’아니, 돼!! 현실에서 또 한번 남자한테 버림 받은 '김다영'. 그런 그녀가 게임 속으로 들어가 버렸다. 미션은 “여신이 되어 남자들을 정복하기!” 게임으로 일가견이 있는 '김다영'에게 불가능한 미션은 없다!",탑툰
36,36,신은 나를 버렸다,Rose Studio,#격주연재#요괴#복수#삼계#판타지#액션#완결,"인계, 지계, 천계. 삼계는 혼돈의 기운으로 인해 혼란에 빠지게 되고, 이를 타개할 유일한 희망은 바로 사고로 반신불구가 된 소년, '최호명'. 사랑하는 가족마저 잃고 세상에게 버림받았다고 느낄 만큼 불운으로 가득찼던 그의 운명은 여우 요괴 '효천'의 등장으로 송두리째 바뀌었다. 요력을 받은 '호명'은 평범한 인간보다 월등한 힘을 얻게 되었지만, 세상은 그리 호락호락하지만은 않았으니…",탑툰
37,37,교녀독비,연우방정,#동양풍#복수#신분차이#로맨스#드라마#완결,"삶은 '운요'에게 있어 고문과 같았다. 친족의 학대와, 벗이라 여겼던 자의 배신. 건강도 미래도, 지킬 수 없었기에 무력하게 빼앗겼다... 비통의 시간을 견디던 운요는 끝내 쓸쓸히 죽음을 맞이하는데, 눈을 떠보니 모든 비극이 시작되기 전으로 돌아와있었다. 놀랍게도 또 한 번의 기회를 얻은 '운요'. 사랑하는 어머니를 위해, 그리고 자신을 위해, 이전과는 전혀 다른 삶을 살기로 결심한다. 그리고 얼마 지나지 않아, '운요'는 뛰어난 자수 솜씨와 똑똑한 공방 운영으로 순식간에 부와 권력을 손에 쥐고 금릉성 전체를 떠들썩하게 만든다.",탑툰
38,38,맹주님 거둬주세요,일화만화,#동양풍#다각관계#로맨스#드라마#무협#완결,"사람 한번 죽여본 적 없는 햇병아리 살수, '고영소'. 어느 날 그녀에게 첫 의뢰가 들어오는데, 무려 무림 맹주 '목유신'의 서신을 훔쳐 오라는 것! '영소'는 정체를 숨긴 채 '목유신'의 제자가 되고, '목유신'은 점차 '영소'의 귀여운 매력에 빠져들지만, 그의 다른 제자들은 계속하여 그녀의 정체를 의심한다. 아슬아슬한 적과의 동침! 과연 그녀는 무사히 의뢰를 성공할 수 있을까?",탑툰
39,39,여제자의 스승이 되어버렸다,2396 Comic Studio,#학원#환생#배신#복수#드라마#액션#무협#완결,"이세계로 환생 후 무법천지로 날뛰던 신선인 ‘나’는 어느 날 배신을 당하고 숲 속에 쓰러져있는 ‘장나연’을 발견하고 여제자로 받아들인다. 제자가 된 '장나연'을 배신한 북천골에 복수를 하러 갔으나, 자신과 인연이 깊은 삼천학원이 관계되어있다는 것을 알게 된다. 심지어 나의 귀여운 이 여제자가, 내 전생의 아내와 긴밀한 관련이 있다니…? 이러니저러니 해도 여제자 키우기는 제법 재미있으니 계속 키워볼까?",탑툰
40,40,각성검신,Quick manga,#복수#성장#특별한능력#드라마#무협#완결,공력을 잃고 폐인이 되어 약혼녀에게 파혼 당한 '진남'은 약혼녀 가문에게 내어준 가보를 돌려 받기 위해 약혼녀의 집에 방문한다 그러나 가보가 산산조각 나는 수모를 겪게되고... '진남'은 복수를 다짐하며 가보에 숨겨진 비밀을 발견한다. 과연 '진남'은 순조롭게 복수를 할 수 있을 것인가?,탑툰
