,id,title,author,genre,story
36,36,천재의 게임방송,글 / 다넛 / 그림 / 지금 / 원작 / 하이엔드 / 51화 완결 / ,#액션 #게임판타지 #소설원작 #완결액션,대학교 복학을 위해 서울에 있는 누나와 함께 생활하기로한 이도현. 그런데 엄친딸이던 누나가 게임 방송에 빠져버린 불속성 효녀로 변하고 말았다. 방송의 재미와 도네이션에 빠진 누나에 의해 억지로 인생 첫 게임을 플레이한 도현. 그런데 도현은 누구도 몰랐던 엄청난 피지컬을 선보인다. 신이 내린 재능의 동생과 악마가 내린 탐욕의 누나가 함께하는 게임 방송이 시작된다!
37,37,"황궁에 핀 꽃은, 미쳤다",글 / 한누리 / 그림 / 희구 / 원작 / 성소작 / 54화 완결 / ,#로맨스 #퓨전사극 #소설원작 #완결로맨스,태사국 철부지 황태자 이헌은 오로지 자신이 좋아하는 평민을 후궁으로 들이려 태사국 대장군의 딸 서류하와 애정 없는 혼인식을 올린다.  하지만... 고분고분 순진한 아가씨인줄 알았던 서류하의 실체는 카리스마 넘치는 여장부 그 자체. 예상치 못한 피 터지는 첫날밤을 보내게 된 이헌은 자신이 크게 실수했음을 깨닫지만 이미 늦었다. 모든 것은 서류하의 계획 아래에 있다. 폭풍처럼 몰아치는 서류하에게 속절없이 흔들리며 나아가는 태사국과 이헌의 이야기.
38,38,안미운 우리들,글/그림 / 지피 / 59화 완결 / ,#드라마 #소꿉친구 #현실로맨스 #캠퍼스로맨스 #직진남 #까칠남 #완결무료,"""그 새끼랑 헤어져."" 뭐? 이것도 친구라고..! 내 애인과 내가 헤어지길 바라는 남사친 '상재수'. 그리고 그런 녀석을 모나게 내칠 수 없는 나, '하원수'. 거기다가 내게 고백까지 하는 상황이라니! 그로 인해 우리들의 관계는 점점 금이 가기 시작했다. 깨진 휴대폰 액정처럼."
39,39,강남의 기사,글 / B급달궁 / 그림 / 김재환 / 31화 완결 / ,#판타지 #아포칼립스 #완결무료 #완결판타지,화려한 현대 도시 강남에 원인 모를 재난이 닥친다. 온갖 괴물들과 악마에게 영혼을  판 듯한 마법사들이 하늘과 땅 그리고 바다에서 동시에 나타난다.  현대의 무기나 과학으로 도저히 대적할 수 없는 차원이 다른 적에게 강남은 지옥으로 변모한다.
40,40,결혼까지 망상했어!,글/그림 / 문주 / 121화 완결 / ,#로맨스 #2020 지상최대공모전 #학원로맨스 #삼각관계 #성장드라마 #완결무료,'내게는 짝남도 강제 남사친일 뿐'  10대 안에 한 번이라도 연애를 해보는 게 소원이지만 호감 상대와 결혼까지 망상하면 절대 성사되지 않는다는 징크스를 지닌 소망.  연애의 '연'자도 허용되지 않던 그녀의 현실에도 볕 들 날이 오긴 하는데... 이게 과연 썸이 맞긴 할까? 망상 소녀 소망의 유쾌 발랄 로맨스.
41,41,반드시 해피엔딩,글 / 불사 / 그림 / 재림 / 원작 / 플아다 / 113화 완결 / ,#로맨스 #회귀 #선결혼후연애 #소설원작 #완결로맨스,"쇼윈도 부부를 끝내는 날, 남편이 죽었다. 슬픔에 잠긴 아내, 연우에게 100일의 시간이 다시 찾아온다! 연우는 남편, 선재의 죽음을 막기 위해 고군분투하는데…   두 번째 인생에서야 겨우 시작된 ‘진짜’ 결혼생활. 뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스. ‘이번 생은 내가 반드시 해피엔딩으로 해줄 거예요!’"
42,42,수영만화일기,글/그림 / 해오 / 136화 완결 / ,#일상 #무해한 #스포츠성장 #완결무료 #완결일상,"백수 겸 만화가지망생 해오, 저질체력에서 벗어나기 위해 수영에 도전! 작심삼일이리라는 예상과는 다르게 어느새 수영에 익숙해진다. '이게 대체 어떻게 된 일이야? 나…… 수영을 사랑하게 된 걸까?' 그렇게 수영을 익혀가면서 점차 몸도 마음도 성장해나가는데……. 불확실한 미래를 안고 살아가지만, 해오는 오늘도 수영한다."
43,43,교환학생,글/그림 / 올챙구리 / 87화 완결 / ,#드라마 #2020 지상최대공모전 #완결무료 #완결드라마,집안 사정으로 대학 진학을 포기한 용철.  우연히 발견한 학생증으로 얼떨결에 한국대 신입생으로 위장했다!  친구들도 사귀고 마음에 드는 선배도 만나 캠퍼스 라이프를 맛보는가 싶더니 웬걸?  자퇴한 줄 알았던 학생증의 진짜 주인이 나타났다...?! 아슬아슬 짜릿한 가짜학생 사기극이 시작된다!
44,44,개인정보 제공에 동의하십니까?,글/그림 / 신대성 / 74화 완결 / ,#스릴러 #완결스릴러,어느 날 문득 인생의 작은 인연 하나를 떠올리게 된 현수. 그 사람의 안부가 궁금해 난생처음 sns에 가입하게 되고 연락하기에 이른다. 그리고 만남까지... 그 인연과의 짧은 만남 이후 현수에겐 이상한 일들이 벌어지기 시작한다. 자신의 개인 정보를 알아야만 가능한 테러들 연이어 발생하면서 평범했던 현수의 일상은 점점 무너져 가는데... 과연 현수는 범인을 잡고 자신의 일상을 되찾을 수 있을까?
45,45,디나운스,글/그림 / 윤예 / 71화 완결 / ,#드라마 #완결드라마,"세계 최고의 운동화를 만들겠다는 강안의 꿈은 2년 전 그날 끝나버렸다. 더는 운동화를 만들지 않겠다고 다짐하고 살아가던 강안은 충격적인 진실을 마주하고 마는데...  복수와 성장, 우정이 얽힌 청춘드라마!"
