,id,title,author,genre,story
44,44,살인귀의 아이를 낳았다,Boaz&Deerchaser,로맨스,정략결혼을 피해 원나잇을 한 여주가 아이를 배고 아비에게 학대를 당하다 남주와 정략결혼을 매개로 우연히 다시 재회한 후에 힐링 받으며 사랑받는 이야기.
45,45,11336(일일삼삼육) [연재],도미,로맨스,"백구 긴 생머리, 하얀 원피스, 첫사랑. 그 아련한 조합에 그는 기절하고 말았다. 한 번쯤 보고팠던 사람이라서가 아니라 빗속에서 나타난 희끄무레한 그녀가 귀신인 줄 알았기 때문에."
46,46,병아리 왈츠,사토나카 미카,로맨스,"여학교만 다녀 남자가 너무나 어려운 히나코. 하지만 고등학교는 여학생이 14명밖에 없는, 원래 남학교였던 학교였다! 옆자리의 미즈키는 놀리고, 반장인 슈운은 차가운 눈으로 보고, 힘든 하루하루의 연속! 히나코가 사랑에 빠지는 날은 올 것인가?! 과연 학교생활은 어떻게 될까?!! HINADORI NO WALTZ © 2014 by Mika Satonaka/SHUEISHA Inc."
47,47,"지금, 사랑을 하고 있어요",하타 아유코,로맨스,"좋아하는 사람을 쉽게 포기했던 중학교 시절을 반성하며, 힘내서 사랑을 해보겠다 마음 먹고 고등학교에 입학한 사토미. 전철에서 성추행당하던 것을 구해준 같은 학교 학생 야규와 사랑에 빠지지만, 무섭게 생긴 야규의 냉담한 반응에 마음이 꺾이려 한다…. 하지만, 행동 하나하나가 멋진 야규에게 역시 마음이 끌리고 마는데… IMA, KOIWO SHITEIMASU. ⓒ 2019 by Ayuko Hatta/SHUEISHA Inc."
48,48,물 속을 떠도는 별 [연재],천본,로맨스,"바닷가에서 돌아온 다음 날. 두 사람의 몸이 바뀌었다!! 이건 운명이라는 장난일까? 아니면 신이 꾸민 계시일까? 떠다니는 별들을 이어모으면 별자리가 되듯, 이 두 사람 사이에 숨겨진 무언가가 있는 것 같은데…"
49,49,급한 대로 동거하지 않을래요?,나카무라 유키치,로맨스,"28세 솔로, 사와다 하루카. 친구들의 결혼 러시에 마음이 복잡해지는 서른 직전…. 완전히 사랑의 절벽 끝! '다음에 사귀는 남자친구는 결혼할 사람' 이라고 생각했는데 엉뚱한 계기로 회사의 연하남과 생각지도 못한 동거 스타트! © Yukichi NAKAMURA/SHOGAKUKAN"
50,50,유성의 기사를 부탁해!,수정과,로맨스,"유성우가 내리던 날 밤, 골목에서 남자 요정을 주워버렸다...! 시험을 치르기 위해 인간세계에 왔다는 요정 레몬과 한때 흑마법사가 꿈이었던 여자 미라의 반전 로맨스 코미디!"
51,51,"17세, 오늘부터 동거 시작합니다!",모모타 아코,로맨스,"""친구로 끝낼 생각이었지만…이젠 적당히 봐주지 않겠어!"" 고교 진학을 계기로 동경하던 자취를 시작하게 된 히요리. 부푼 꿈을 안고 문을 여는 순간, 같은 중학교를 졸업한 소꿉친구인 소우시가 눈앞에 나타났다?! 난데없이 시작하게 된 룸쉐어로 당황스러운 가운데 묘~한 분위기 속에서 소우시는 예고도 없이 키스를 하고, 그동안 친구로만 느껴졌던 그가 남자로 느껴지기 시작하는데… 1분 1초도 방심할 수 없는 위험한(?)녀석과의 동거 생활 스타트!"
52,52,잔망스러운 정주임,miyune,로맨스,"넌 주임이고, 난 과장이야! 부하 직원에게 농락당하는 나, 이상한가요? 그치만 날 놀리는 이 여자에게… 자꾸 눈이 간다!♥"
53,53,스바루 군의 절대명령!,우로코,로맨스,"""넌 내 거잖아."" 소꿉친구이자 인기 모델로 활약 중인 스바루(통칭 S 왕자)에게 매일 같이 휘둘리는 하토코."
