,id,title,author,genre,story,platform
20,20,FFF급 관심용사,"깡무,파르나르",판타지,"주인공 강한수는 판타지아 세계로 소환된 뒤 10년의 고생 끝에 마왕을 쓰러뜨린다.이제 원래 세계로 돌아가는 건가, 행복해 하는 찰나. 판타지 세계의 신으로부터 성적표가 날아온다.마왕 살해에 방해되는 요소를 모조리 치워가면서 왔더니 인성 점수가 F로 나와버렸다!이어지는 회귀, 판타지 세계의 모험을 처음부터 다시 시작해야 한다.과연 강한수는 무한한 회귀를 끝낼 수 있을까.",카카오웹툰
21,21,아기 성녀님은 세상을 멸망시키고 싶어!,"RK스튜디오,은리화",로판,"끝나지 않는 윤회, 반복되는 불행한 죽음.99번의 환생을 거치며 삶에 지쳐버린 대마녀 루시펠라.그녀는 윤회를 멈추기 위해 세상을 멸망시키려 한다.하지만…눈을 떠보니 이 세상을 구원할 '아기 성녀'로 다시 태어나버렸다?적이었던 사제들에게 키워지고동료였던 제자들에게 위협받기까지!아기 성녀님은 무사히 세상을 멸망시킬 수 있을까?",카카오웹툰
22,22,가짜는 진짜가 되기를 바라지 않는다,"소은,DIDIYA,설이린",로판,"""내 자리는, 처음부터 없었구나….""가짜 공녀라 손가락질 받으면서도 가족들의 인정을 받기 위해 헌신했지만,모두에게 배신 당한 프시케는 진짜 공녀를 살해하려 했다는 누명을 쓴 채 죽음을 맞는다.'내게 다음 생이 주어진다면, 절대로 이렇게 살지 않을 것이다.'마지막 순간 떠올린 생각 덕이었을까.프시케가 눈을 뜨자 진짜 공녀가 돌아오기 전 과거로 돌아가 있었다.'당신들에게 휘둘렸던 모든 시간이 후회돼.'다시 주어진 삶, 운명의 굴레에서 벗어나 가문이 아닌 나 자신을 위한 삶을 살겠다.",카카오웹툰
23,23,여왕 쎄시아의 반바지,"새들,재겸",로판,"[위대한 여왕 쎄시아, 그녀의 진짜 고민은 바로 불편한 코르셋?]아흔아홉 개 나라를 평정하고 통치자의 잔을 손에 쥔위대한 여왕 쎄시아, 그녀의 진짜 고민은 바로 불편한 코르셋?",카카오웹툰
24,24,적기사는 눈먼 돈을 좇지 않는다,"송재민,로시원",로판,"황실 기사 유디트는 한때 돈만 쥐여 주면 뭐든 했던 쓰레기였다.황실의 개로, 단장의 도구로, 돈의 노예로 살았다.가난을 핑계 삼아 죄책감을 버렸다.그러나 끝에 있던 건 배신과 죽음이었다.하지만 눈 떠보니 6년의 세월을 회귀해 신입 기사 때로 돌아와 있는데…?'이제 돈 때문에 움직이는 칼잡이는 되지 않겠어.'이전과는 다른 생을 살겠다며 다짐하는 유디트 앞에적기사단장이 나타나 스카우트하는데…….""합당한 대우를 약속하겠다. 적기사단에 소속을 두지 않겠나?""흑기사였던 과거를 버리고 적기사로서눈먼 돈을 좇지 않기로 한 유디트.이번 생은 후회하지 않는 삶을 살 수 있을까?",카카오웹툰
25,25,남주가 흑역사를 책임지라고 합니다,"랍스타,제제",로판,"""당신의 흑역사를 아는 건 내 잘못이 아니야!""판타지 소설 속으로 환생한 아이젤.익숙한 단서들을 하나씩 모으다보니 세계 멸망이 코앞이라는 불길한 사실을 깨닫는다.세상을 구하기 위해 사업을 벌이고 막대한 돈을 쓸어모으는 그녀.바빠죽겠는데 제국의 음모와 엮이게 되고,우연히 흑역사를 알게 된 남주는 자신을 책임지라고 하는데...",카카오웹툰
26,26,"성자는 개뿔, 현대의학의 힘이다","로렌조,함미,고리프",판타지,"천재 의사로 의학계에 이름을 떨치던 유성.수술실을 집처럼 여기던 그는 어느 날 교통사고로 죽게 되고,정신을 차려 보니 다른 세계로 떨어져 버렸다.그런데.성녀…성국…힐링 마법이라고?""내가 얼마나 힘들게 의학을 배웠는데, 손만 대 놓고 치료 끝?아, 나. 진짜 미쳐버리겠네.""",카카오웹툰
27,27,책 먹는 마법사,"크루 이스트우드,메켄로",판타지,"“…학생, 자네가 지금 몇 서클이지?”3년째 아카데미를 졸업하지 못하고 있는 낙제생, 테오도르 밀러.명석한 두뇌와 의지만으로는 재능이란 벽을 뛰어넘어 수 없었고,마법사가 될 수 없는 불운한 현실은 계속 되었다.그렇게 절망과 한숨의 나날 끝에 새로운 전환 점이 찾아오게 되는데...탐욕스럽게 지식을 탐닉하고 주인의 힘으로 만들어주는 탐욕의 마도서, '글러트니'가 테오도르의 손에 깃들게 되었다.어느 책이든 손만 뻗으면 그 속의 어떤 마법이라도 그의 것이 된다.이제 수석 졸업은 따놓은 당상! 아니, 세계 정복도 시간문제?!“그래, 전부 다 먹어 치워주마!”노력과 근성만으로는 안 된다고? 그게 아니라 다 때가 있는 법!순도 99% 노력파 마법사에게 '살짝 귀찮은' 1%의 기연이 찾아왔다!",카카오웹툰
28,28,다시 한번 아이돌,"메이 스튜디오,틴타",드라마,"데뷔를 눈앞에 둔 아이돌 그룹의 멤버 ‘서현우’. 프로필 촬영 날 현장 당시의 사고로 인해 한쪽 얼굴에 흉측한 흉터가 생겨 데뷔의 꿈이 무너지게 된다. 매니저의 권유로 아이돌 트레이너를 맡게 되지만 누추한 나날들을 슬픔으로 보내던 어느 날, 담당 아이돌 그룹을 따라 해외로 떠나는 비행기에 올랐으나, 갑작스러운 이변으로 비행기 추락사고가!!!  그런데... “너 아까부터 잠꼬대를 왜 이렇게 시끄럽게 하냐?” “돌았냐느니, 돌아간다느니....” 정신을 차려보니 한참 데뷔조에 들기 위해 준비하고 있었던 19살 때로 회귀하게 됐다...?  외모는 19살의 외모를 가졌지만, 회귀 전 트레이너 경험으로 다져진 아이돌 서현우. 그가 다시 한번 아이돌이 되기 위한 성장 이야기!",카카오웹툰
29,29,상사의 청혼,"피피치(해피북스투유),플랜비(공감미디어),김뚱땅",로맨스,"""방금, 뭐라고 하셨죠...?""""결혼하자고요, 우리. 반지가 여전히 빠지지 않으니까.""대체 왜 이래요, 나한테.**여느 때처럼 특별할 것 없던 주말, 새봄은 약속 장소에서 자신의 상사 류지헌 전무와 우연히 마주치고,얼떨결에 그가 건네준 반지를 끼고 '가짜 애인'으로 둔갑해 상견례를 마친다.집에 온 새봄은 지헌이 막무가내로 끼워준 반지를 빼려 하는데 도무지 뺄 수가 없다. 어쩔 수 없이 반지를 끼고 다니게 되는 새봄.그 사이 지헌은 새봄에게 마음이 동하기 시작해, '비즈니스'를 가장한 청혼을 제안한다.어느새 단단히 엮이기 시작한 둘, 그리고 여전히 빠지지 않는 반지. 이 반지에는 새봄이 모르는 비밀이 담겨있다.상처뿐인 사랑에 지쳐, 사랑을 외면하려는 두 남녀가유쾌하게, 그리고 지독하게 얽히는 오피스 로코!",카카오웹툰
